NumeroProveedor,Platillo,Description,tokens,CategoryId,SubcategoryId
65,Tabla de charcutería,"25 gr. de jamón serrano 25 gr. de lomo embuchado 25 gr. de salchichón ibérico 25 gr. de chorizo salamanca 25 gr. de queso manchego ibérico 25 gr. de queso de cabra al vino tinto Aceitunas, ate de membrillo y pan tumaca","['tabla', 'charcutería', 'jamón', 'serrano', 'lomo', 'embuchado', 'salchichón', 'ibérico', 'chorizo', 'salamanca', 'queso', 'manchego', 'ibérico', 'queso', 'cabra', 'vino', 'tinto', 'aceitunas', 'ate', 'membrillo', 'pan', 'tumaca']",1,17
66,Chiles jalapeños empanizados,6 piezas acompañadas de aderezo de salsa de tomate,"['chiles', 'jalapeños', 'empanizados', 'piezas', 'acompañadas', 'aderezo', 'salsa', 'tomate']",6,9
66,Aros de cebolla,14 piezas acompañadas de aderezo de salsa de tomate,"['aros', 'cebolla', 'piezas', 'acompañadas', 'aderezo', 'salsa', 'tomate']",6,9
65,Paella Negra de Gambas y Calamares (2 personas),"Arroz bomba, salmorreta, tinta de calamar, calamares y camarón grande con cabeza.","['paella', 'negra', 'gambas', 'calamares', 'personas', 'arroz', 'bomba', 'salmorreta', 'tinta', 'calamar', 'calamares', 'camarón', 'grande', 'cabeza']",1,17
65,Paella Valenciana (2 personas),"Arroz bomba, muslo de pollo, conejo, judía plana, alubia, azafrán y romero. Como se hace en Valencia.","['paella', 'valenciana', 'personas', 'arroz', 'bomba', 'muslo', 'pollo', 'conejo', 'judía', 'plana', 'alubia', 'azafrán', 'romero', 'hace', 'valencia']",1,17
66,Currywurst,Famoso platillo creado en 1949 en un barrio berlinés. Es una salchicha alemana cortada en rebanadas y acompañada de salsa curry. Incluye 125 gr de papas fritas,"['currywurst', 'famoso', 'platillo', 'creado', 'barrio', 'berlinés', 'salchicha', 'alemana', 'cortada', 'rebanadas', 'acompañada', 'salsa', 'curry', 'incluye', 'papas', 'fritas']",6,9
65,Paella de Mariscos (2 personas),"Arroz bomba, salmorreta, camarón, pulpo, almeja y azafrán.","['paella', 'mariscos', 'personas', 'arroz', 'bomba', 'salmorreta', 'camarón', 'pulpo', 'almeja', 'azafrán']",1,17
65,Fideuá de mariscos,"Fiedo, camarón, pulpo, almeja y azafrán Bajo pedido ocn 1 día de anticipación y con pedido mínimo de 2 porciones individuales","['fideuá', 'mariscos', 'fiedo', 'camarón', 'pulpo', 'almeja', 'azafrán', 'bajo', 'pedido', 'ocn', 'día', 'anticipación', 'pedido', 'mínimo', 'porciones', 'individuales']",1,17
66,Pommeswurst,"Perfecto para botanear, cama de papas con 200gr de papas fritas con salchicha Bratwurst bañadas con queso amarillo, ranch y buffalo ","['pommeswurst', 'perfecto', 'botanear', 'cama', 'papas', 'papas', 'fritas', 'salchicha', 'bratwurst', 'bañadas', 'queso', 'amarillo', 'ranch', 'buffalo']",6,9
65,Queso manchego con ate de membrillo,"Si gustas, cambia el queso por manchego semicurado","['queso', 'manchego', 'ate', 'membrillo', 'gustas', 'cambia', 'queso', 'manchego', 'semicurado']",1,17
66,Bratwurst,"Salchicha tan típica como la cerveza alemana, combinación de carne de res y cerdo, de una consistencia y sabor que hablan por si misma. Tienes que probarla!","['bratwurst', 'salchicha', 'tan', 'típica', 'cerveza', 'alemana', 'combinación', 'carne', 'res', 'cerdo', 'consistencia', 'sabor', 'hablan', 'misma', 'tienes', 'probarla']",6,9
65,Pastel vasco,Pastel de queso servido con compota de frutos rojos. (2-3 personas),"['pastel', 'vasco', 'pastel', 'queso', 'servido', 'compota', 'frutos', 'rojos', 'personas']",1,17
65,Cheesecake con ate de membrillo,Pastel de queso con ate de membrillo y base de galleta,"['cheesecake', 'ate', 'membrillo', 'pastel', 'queso', 'ate', 'membrillo', 'base', 'galleta']",1,17
66,Jalapeño-Kase,"Base de res con trocitos de jalapeños y queso cheddar al estilo mexa. Media salchicha que viene en un pan artesanal, con sauekraut, mostaza de cerveza, catsup y acompañada de 100g de papas fritas.","['jalapeñokase', 'base', 'res', 'trocitos', 'jalapeños', 'queso', 'cheddar', 'estilo', 'mexa', 'media', 'salchicha', 'viene', 'pan', 'artesanal', 'sauekraut', 'mostaza', 'cerveza', 'catsup', 'acompañada', 'papas', 'fritas']",6,9
65,Tarta Santiago,"Tarta hecha a base de harina de almendra con un toque cítrico, servida con un praliné de nuez y gelato de crujiente de almendras.","['tarta', 'santiago', 'tarta', 'hecha', 'base', 'harina', 'almendra', 'toque', 'cítrico', 'servida', 'praliné', 'nuez', 'gelato', 'crujiente', 'almendras']",1,17
65,Crema catalana,"Crema pastelera con toques de naranja, canela y caramelo encima","['crema', 'catalana', 'crema', 'pastelera', 'toques', 'naranja', 'canela', 'caramelo', 'encima']",1,17
66,Whiskywurst,"Para los paladares mas exigentes, salchicha de whiskyJack Daniels etiqueta negra. Sentirás todo el sabor de la malta fermentada en tu paladar","['whiskywurst', 'paladares', 'mas', 'exigentes', 'salchicha', 'whiskyjack', 'daniels', 'etiqueta', 'negra', 'sentirás', 'sabor', 'malta', 'fermentada', 'paladar']",6,9
66,Nurnberger,"2 salchichas de cerdo, especialidad culinaria de la ciudad de Núremberg. La mejorana le da un sabor que la distingue del resto de las bratwurst alemanas","['nurnberger', 'salchichas', 'cerdo', 'especialidad', 'culinaria', 'ciudad', 'núremberg', 'mejorana', 'sabor', 'distingue', 'resto', 'bratwurst', 'alemanas']",6,9
66,Bratwurst,"Salchicha tan típica como la cerveza alemana, combinación de carne de res y cerdo, de una consistencia y sabor que hablan por sí misma. Acompañada de papas cambray, dip de mostaza de cerveza y aros de cebolla","['bratwurst', 'salchicha', 'tan', 'típica', 'cerveza', 'alemana', 'combinación', 'carne', 'res', 'cerdo', 'consistencia', 'sabor', 'hablan', 'misma', 'acompañada', 'papas', 'cambray', 'dip', 'mostaza', 'cerveza', 'aros', 'cebolla']",6,9
66,Jalapeño-Kase,"Salchicha alemana base de res acompañada de trocitos de jalapeño y queso cheddar al estilo mexa, Acompañada de papas cambray, chiles jalapeños empanizados y un dip especial de la casa ","['jalapeñokase', 'salchicha', 'alemana', 'base', 'res', 'acompañada', 'trocitos', 'jalapeño', 'queso', 'cheddar', 'estilo', 'mexa', 'acompañada', 'papas', 'cambray', 'chiles', 'jalapeños', 'empanizados', 'dip', 'especial', 'casa']",6,9
66,Whiskywurst,"Para los paladares más exigentes, salchicha de whisky Jack-Daniels etiqueta negra. Sentirás todo el sabor de la malta fermentada en tu paladar. Acompañada de cebollas caramelizadas, dedos de queso y dip de ajo-cebolla","['whiskywurst', 'paladares', 'exigentes', 'salchicha', 'whisky', 'jackdaniels', 'etiqueta', 'negra', 'sentirás', 'sabor', 'malta', 'fermentada', 'paladar', 'acompañada', 'cebollas', 'caramelizadas', 'dedos', 'queso', 'dip', 'ajocebolla']",6,9
66,Struddel,Pan hojaldre con relleno de mermelada de manzana y canela,"['struddel', 'pan', 'hojaldre', 'relleno', 'mermelada', 'manzana', 'canela']",6,9
66,Sampler ,"¿Quieres probar nuestras salchichas más típicas en un solo platillo? Este es perfecto para botanear con tus amigos. Incluye salchicha Bratwurst, Nurenberg, Jalapeño Kase, dedos de queso, chiles jalapeños, papas fritas y aros de cebolla  3-4 personas","['sampler', '¿quieres', 'probar', 'nuestras', 'salchichas', 'típicas', 'solo', 'platillo', 'perfecto', 'botanear', 'tus', 'amigos', 'incluye', 'salchicha', 'bratwurst', 'nurenberg', 'jalapeño', 'kase', 'dedos', 'queso', 'chiles', 'jalapeños', 'papas', 'fritas', 'aros', 'cebolla', 'personas']",6,9
66,Kasekuchen - Tarta de queso aleman,Pastel de queso suave con base de galleta de vainilla quebrada decorado con mermelada de frambuesa y cerezas,"['kasekuchen', 'tarta', 'queso', 'aleman', 'pastel', 'queso', 'suave', 'base', 'galleta', 'vainilla', 'quebrada', 'decorado', 'mermelada', 'frambuesa', 'cerezas']",6,9
66,Berliner,Un clásico postre de origen Berlines desde 1756 panecillo horneado relleno de mermelada de frambuesa,"['berliner', 'clásico', 'postre', 'origen', 'berlines', 'panecillo', 'horneado', 'relleno', 'mermelada', 'frambuesa']",6,9
66,Bratwurst,"Salchicha tan típica como la cerveza alemana, combinación de carne de res y cerdo, de una consistencia y sabor que hablan por sí misma. Viene dentro de pan artesanal con un toque de mayonesa, sauerkraut o cebolla caramelizada, mostaza de cerveza y 125gr de papas fritas. (21 cm)","['bratwurst', 'salchicha', 'tan', 'típica', 'cerveza', 'alemana', 'combinación', 'carne', 'res', 'cerdo', 'consistencia', 'sabor', 'hablan', 'misma', 'viene', 'dentro', 'pan', 'artesanal', 'toque', 'mayonesa', 'sauerkraut', 'cebolla', 'caramelizada', 'mostaza', 'cerveza', 'papas', 'fritas']",6,9
66,Nutella berliner,Panecillo berlinés relleno de cremosa nutella y espolvoreado con azúcar glass,"['nutella', 'berliner', 'panecillo', 'berlinés', 'relleno', 'cremosa', 'nutella', 'espolvoreado', 'azúcar', 'glass']",6,9
66,Rost Nurnberger,"Una salchicha de cerdo especialidad culinaria de la ciudad de Núremberg. Viene dentro de un pan artesanal con un toque de mayonesa, sauerkraut o cebolla caramelizada, mostaza de cerveza y 125 gr de papas fritas. (21 cm)","['rost', 'nurnberger', 'salchicha', 'cerdo', 'especialidad', 'culinaria', 'ciudad', 'núremberg', 'viene', 'dentro', 'pan', 'artesanal', 'toque', 'mayonesa', 'sauerkraut', 'cebolla', 'caramelizada', 'mostaza', 'cerveza', 'papas', 'fritas']",6,9
66,Berliner mit Eis,Mejoramos un clasico rellenando nuestro panecillo favorito con nieve de vainilla decorado con azucar glass y chocolate,"['berliner', 'mit', 'eis', 'mejoramos', 'clasico', 'rellenando', 'nuestro', 'panecillo', 'favorito', 'nieve', 'vainilla', 'decorado', 'azucar', 'glass', 'chocolate']",6,9
66,Bretzel clásico,Tradicional pan en forma de lazo con un toque de azúcar y canela,"['bretzel', 'clásico', 'tradicional', 'pan', 'forma', 'lazo', 'toque', 'azúcar', 'canela']",6,9
66,Jalapeño-Kase,"Lo mejor de ambos mundos. Salchicha alemanda base de res, acompañada de trozos de jalapeño y queso cheddar al estilo Mexa. Viene dentro de pan artesanal con  sauerkraut o cebolla caramelizada, mostaza de cerveza, un toque de mayonesa y 125 gr de papas fritas. (26cm)","['jalapeñokase', 'mejor', 'ambos', 'mundos', 'salchicha', 'alemanda', 'base', 'res', 'acompañada', 'trozos', 'jalapeño', 'queso', 'cheddar', 'estilo', 'mexa', 'viene', 'dentro', 'pan', 'artesanal', 'sauerkraut', 'cebolla', 'caramelizada', 'mostaza', 'cerveza', 'toque', 'mayonesa', 'papas', 'fritas']",6,9
66,Bretzel milka,"Pan en forma de lazo bañado en auténtico chocolate, decorado con chocolate blanco y trocitos de chocolate milka ","['bretzel', 'milka', 'pan', 'forma', 'lazo', 'bañado', 'auténtico', 'chocolate', 'decorado', 'chocolate', 'blanco', 'trocitos', 'chocolate', 'milka']",6,9
66,Whiskywurst,"Para los paladares más exigentes, salchicha de whisky Jack Daniels etiqueta negra. Sentirás todo el sabor de la malta fermentada en tu paladar. Viene dentro de pan artesanal con Sauerkraut o cebolla caramelizada, mostaza de cerveza, un toque de mayonesa y 125 gr de papas fritas. (26 cm)","['whiskywurst', 'paladares', 'exigentes', 'salchicha', 'whisky', 'jack', 'daniels', 'etiqueta', 'negra', 'sentirás', 'sabor', 'malta', 'fermentada', 'paladar', 'viene', 'dentro', 'pan', 'artesanal', 'sauerkraut', 'cebolla', 'caramelizada', 'mostaza', 'cerveza', 'toque', 'mayonesa', 'papas', 'fritas']",6,9
66,Brelzel milka,"Pan en forma de lazo bañado en auténtico chocolate, decorado con chocolate blanco y trocitos de chocolate milka","['brelzel', 'milka', 'pan', 'forma', 'lazo', 'bañado', 'auténtico', 'chocolate', 'decorado', 'chocolate', 'blanco', 'trocitos', 'chocolate', 'milka']",6,9
66,Bola de nieve,Agrega una bola de nieve de vainilla a cualquier postre,"['bola', 'nieve', 'agrega', 'bola', 'nieve', 'vainilla', 'cualquier', 'postre']",6,9
66,Vegane Bratwurst,"Esta salchicha vegana tiene todos los matices de una autentica bratwurst. Viene dentro de un pan artesanal con Sauerkraut, mostaza de cerveza, un toque de mayonesa y 125 gr de papas fritas (21 cm)","['vegane', 'bratwurst', 'salchicha', 'vegana', 'tiene', 'todos', 'matices', 'autentica', 'bratwurst', 'viene', 'dentro', 'pan', 'artesanal', 'sauerkraut', 'mostaza', 'cerveza', 'toque', 'mayonesa', 'papas', 'fritas']",6,9
66,Branden-burger,"Hamburguesa de carne de arrachera con tiras de tocino, aros de cebolla, queso cheddar. Acompañada de 125 gr de papas fritas y un aderezo de mostaza de cerveza","['brandenburger', 'hamburguesa', 'carne', 'arrachera', 'tiras', 'tocino', 'aros', 'cebolla', 'queso', 'cheddar', 'acompañada', 'papas', 'fritas', 'aderezo', 'mostaza', 'cerveza']",6,9
66,Branden-burger doble,,"['brandenburger', 'doble']",6,9
66,Berlin burguer,"Hamburguesa con carne de res, queso gouda, tomate, lechuga, relish, aderezo de chipotle y aderezo berlín. Viene en pan artesanal acompañada de 125g de papas fritas ","['berlin', 'burguer', 'hamburguesa', 'carne', 'res', 'queso', 'gouda', 'tomate', 'lechuga', 'relish', 'aderezo', 'chipotle', 'aderezo', 'berlín', 'viene', 'pan', 'artesanal', 'acompañada', 'papas', 'fritas']",6,9
66,Berlin burguer doble,,"['berlin', 'burguer', 'doble']",6,9
66,Boneless (250gr),"Trozos de pechuga de la mejor calidad bañados en una de nuestras salsas especiales a elegir, acompañados de 125gr de papas fritas","['boneless', 'trozos', 'pechuga', 'mejor', 'calidad', 'bañados', 'nuestras', 'salsas', 'especiales', 'elegir', 'acompañados', 'papas', 'fritas']",6,9
66,Schnitzel,Un clásico alemán milanesa grande de cerdo empanizado al momento acompañada de 125gr de papas fritas deliciosa salsa de champiñones,"['schnitzel', 'clásico', 'alemán', 'milanesa', 'grande', 'cerdo', 'empanizado', 'momento', 'acompañada', 'papas', 'fritas', 'deliciosa', 'salsa', 'champiñones']",6,9
67,Taco de harina de deshebrada,,"['taco', 'harina', 'deshebrada']",2,53
67,Taco de harina de papa,,"['taco', 'harina', 'papa']",2,53
67,Taco de harina de frijol,,"['taco', 'harina', 'frijol']",2,53
67,Taco de harina de chicharrón,,"['taco', 'harina', 'chicharrón']",2,53
67,Taco de maíz de deshebrada,,"['taco', 'maíz', 'deshebrada']",2,53
67,Taco de maíz de  papa,,"['taco', 'maíz', 'papa']",2,53
67,Taco de maíz de frijol,,"['taco', 'maíz', 'frijol']",2,53
67,Taco de maíz de chicharrón,,"['taco', 'maíz', 'chicharrón']",2,53
68,Gohan al vapor,Arroz blanco al vapor,"['gohan', 'vapor', 'arroz', 'blanco', 'vapor']",1,14
68,Frito,Arroz frito,"['frito', 'arroz', 'frito']",1,14
68,Spicy,Arroz picante,"['spicy', 'arroz', 'picante']",1,14
68,Con camarón ,Arroz al vapor con camarón,"['camarón', 'arroz', 'vapor', 'camarón']",1,14
68,Con carne,Arroz al vapor con carne,"['carne', 'arroz', 'vapor', 'carne']",1,14
68,Mixto,Arroz al vapor mixto,"['mixto', 'arroz', 'vapor', 'mixto']",1,14
68,Koto Especial,Arroz,"['koto', 'especial', 'arroz']",1,14
68,Arroz Veggie,Alternativa vegetariana,"['arroz', 'veggie', 'alternativa', 'vegetariana']",1,14
68,Miso Shiru,Con sebollín y tofu,"['miso', 'shiru', 'sebollín', 'tofu']",1,14
68,Miso de mariscos,"Verduras, camarón, cangrejo y chile  (Opción Spicy)","['miso', 'mariscos', 'verduras', 'camarón', 'cangrejo', 'chile', 'opción', 'spicy']",1,14
68,Ensalada de pollo,"Pollo con tocino, elote y tomate","['ensalada', 'pollo', 'pollo', 'tocino', 'elote', 'tomate']",1,14
68,Ensalada de camarón,Camarón con aguacate y tocino,"['ensalada', 'camarón', 'camarón', 'aguacate', 'tocino']",1,14
68,Sunomono,Con pulpo y cangrejo,"['sunomono', 'pulpo', 'cangrejo']",1,14
68,Sunomono mixto,Con pulpo y cangrejo,"['sunomono', 'mixto', 'pulpo', 'cangrejo']",1,14
68,Calamares fritos,Calamares fritos montados en una cama de lechiga con jugo de limón y togarashi,"['calamares', 'fritos', 'calamares', 'fritos', 'montados', 'cama', 'lechiga', 'jugo', 'limón', 'togarashi']",1,14
68,Gyosa,Rellenas de carne y verdura,"['gyosa', 'rellenas', 'carne', 'verdura']",1,14
68,Gyu-tataki,Filete de res marinado,"['gyutataki', 'filete', 'res', 'marinado']",1,14
68,Kushiages,Brochetas de queso (6 piezas),"['kushiages', 'brochetas', 'queso', 'piezas']",1,14
68,Yaki-ebi,Brochetas de camarón empanizado (3 piezas),"['yakiebi', 'brochetas', 'camarón', 'empanizado', 'piezas']",1,14
68,Yaki-gyu,Brochetas de carne (3 piezas),"['yakigyu', 'brochetas', 'carne', 'piezas']",1,14
68,Yaki-koto,Brochetas mixtas,"['yakikoto', 'brochetas', 'mixtas']",1,14
68,Yaki-tori,Brochetas de pollo (3 piezas),"['yakitori', 'brochetas', 'pollo', 'piezas']",1,14
68,Camarones Roca,Camarones empanizados,"['camarones', 'roca', 'camarones', 'empanizados']",1,14
68,Camarones koto spicy,Aguachile de camarón,"['camarones', 'koto', 'spicy', 'aguachile', 'camarón']",1,14
68,Yasal tempura,Verduras capeadas,"['yasal', 'tempura', 'verduras', 'capeadas']",1,14
68,Edamames,,['edamames'],1,14
68,Koto,Cangrejo empanizado relleno de queso y verduras acompañado de aderezo chipotle,"['koto', 'cangrejo', 'empanizado', 'relleno', 'queso', 'verduras', 'acompañado', 'aderezo', 'chipotle']",1,14
68,Serrano y queso,"Cangrejo capeado relleno de queso, chile serrano con un toque de aderezo especial, salsa de anguila y ajonjolí","['serrano', 'queso', 'cangrejo', 'capeado', 'relleno', 'queso', 'chile', 'serrano', 'toque', 'aderezo', 'especial', 'salsa', 'anguila', 'ajonjolí']",1,14
68,Salmón crujiente,"Cangrejo empanizado relleno de una mezcla de queso, salmón dorado y aderezo chipotle","['salmón', 'crujiente', 'cangrejo', 'empanizado', 'relleno', 'mezcla', 'queso', 'salmón', 'dorado', 'aderezo', 'chipotle']",1,14
68,Jalapeño y verduras,Cangrejo empanizado relleno de queso jalapeño y verduras,"['jalapeño', 'verduras', 'cangrejo', 'empanizado', 'relleno', 'queso', 'jalapeño', 'verduras']",1,14
68,Poke Bowl Salmón,"Arroz, salmón, aguacate, pepino, zanahoria, rabano, cebollín, furikake y alga","['poke', 'bowl', 'salmón', 'arroz', 'salmón', 'aguacate', 'pepino', 'zanahoria', 'rabano', 'cebollín', 'furikake', 'alga']",1,14
68,Poke Bowl Atún,"Arroz, atún, pepino, mango, zanahoria, jícama, aguacate, cebolla morada, hojuelas de chile seco y piel de salmón dorada","['poke', 'bowl', 'atún', 'arroz', 'atún', 'pepino', 'mango', 'zanahoria', 'jícama', 'aguacate', 'cebolla', 'morada', 'hojuelas', 'chile', 'seco', 'piel', 'salmón', 'dorada']",1,14
68,Poke Bowl Camarón-Coco,"Arroz, camarón, piña, coco, aguacate, pepino, elote y ajonjolí","['poke', 'bowl', 'camaróncoco', 'arroz', 'camarón', 'piña', 'coco', 'aguacate', 'pepino', 'elote', 'ajonjolí']",1,14
68,Teppan Bowl Filete de res,"Arroz, carne, zanahoria, brocolí, coliflor, calabaza, morrón, cebolla, germén de soya, champiñon y ajotes","['teppan', 'bowl', 'filete', 'res', 'arroz', 'carne', 'zanahoria', 'brocolí', 'coliflor', 'calabaza', 'morrón', 'cebolla', 'germén', 'soya', 'champiñon', 'ajotes']",1,14
68,Teppan Bowl Pollo,"Arroz, pollo, zanahoria, brócoli, coliflor, calabaza, morrón, cebolla, germen de soya, champiñón, ejotes y tiras de alga","['teppan', 'bowl', 'pollo', 'arroz', 'pollo', 'zanahoria', 'brócoli', 'coliflor', 'calabaza', 'morrón', 'cebolla', 'germen', 'soya', 'champiñón', 'ejotes', 'tiras', 'alga']",1,14
68,Teppan Bowl Camarón,"Arroz, camarón, zanahoria, brócoli, coliflor, calabaza, morrón, cebolla, germen de soya, champiñon y ejotes","['teppan', 'bowl', 'camarón', 'arroz', 'camarón', 'zanahoria', 'brócoli', 'coliflor', 'calabaza', 'morrón', 'cebolla', 'germen', 'soya', 'champiñon', 'ejotes']",1,14
68,Avocado especial roll,XD: Anguila y queso XF: Aguacate,"['avocado', 'especial', 'roll', 'anguila', 'queso', 'aguacate']",1,14
68,California roll,"Cangrejo, pepino y aguacate","['california', 'roll', 'cangrejo', 'pepino', 'aguacate']",1,14
68,Cangrejo roll,"Cangrejo, tartara Koto y chile serrano","['cangrejo', 'roll', 'cangrejo', 'tartara', 'koto', 'chile', 'serrano']",1,14
68,Ebi tempura maki roll,XD: Camarones capeados y aguacate XF: Masago,"['ebi', 'tempura', 'maki', 'roll', 'camarones', 'capeados', 'aguacate', 'masago']",1,14
68,Filadelfia roll,Salmón y queso filadelfia,"['filadelfia', 'roll', 'salmón', 'queso', 'filadelfia']",1,14
68,Futo maki roll,"Camarón, cangrejo, pescado, pepino, aguacate y zanahoria","['futo', 'maki', 'roll', 'camarón', 'cangrejo', 'pescado', 'pepino', 'aguacate', 'zanahoria']",1,14
